name,latitude,longitude,rating,number_of_reviews,affluence
FooD War,24.252973,89.92134209999998,4.3,144.0,$
Pansi Restora And Barger Corner,24.2438435,89.91308740000002,4.3,15.0,
Shawarma House,24.2525483,89.92028540000001,4.0,731.0,$$
Mellow,24.2492683,89.91753589999998,4.0,179.0,$$
Green Village Food Court,24.2508949,89.91665440000001,4.0,368.0,$$
Petuk Fastfood and Restaurant,24.250827100000002,89.9161233,4.3,27.0,
Unique Burger and Kabab Ghar.,24.267908600000002,89.9282637,4.3,12.0,
ধানসিঁড়ি রেস্টুরেন্ট,24.2513451,89.9167104,0.0,,
Grameen foods,24.2513482,89.91654720000001,4.2,15.0,
Unique Burger,24.24942,89.91159639999998,4.2,16.0,
Matka Live Kitchen Restaurant,24.2598417,89.91895550000001,3.9,361.0,$$
Rock Kitchen,24.247327,89.91508669999997,3.9,22.0,
Daawat Food Zone,24.266584299999998,89.925462,4.0,71.0,
Joggonnath Cabin (Vegetarian Restaurant),24.2497917,89.9167568,4.1,59.0,
Sefat Restaurant,24.251379699999998,89.92009770000001,3.9,327.0,$$
Nirala Ghor,24.250185300000002,89.9140345,4.1,105.0,
Sugandha Restaurant,24.2517942,89.92006309999998,3.8,499.0,
প্রকৃতি বিলাস ফুড কর্নার,24.2513451,89.9167104,0.0,,
শামীম পিঠা ঘর,24.2507245,89.91557109999998,4.0,66.0,
Jhawbon restaurant ঝাউবন রেস্টুরেন্ট,24.252456600000002,89.92041379999998,3.9,181.0,
FoodFreak,24.2499216,89.90729929999998,3.0,2.0,
Tangail,24.2415633,89.91313009999998,5.0,1.0,
"""MAZA"" Restaurant",24.262704,89.9192626,0.0,,
ONE STAR FOOD ZONE,24.2513451,89.9167104,5.0,1.0,
Delicious kitchen,24.2588511,89.91631510000002,4.0,1.0,
Aheli Food Zone,24.2447508,89.91740589999998,5.0,7.0,
Food shop,24.2598531,89.91886140000001,0.0,,
Tangail Food Hard,24.253233899999998,89.91708159999997,0.0,,
"গ্রুপ মেস,টাঙ্গাইল",24.246783899999997,89.91673890000001,3.0,1.0,
Tiptop Hotel And Restaurant,24.267375899999998,89.9256286,4.1,40.0,$
Shad Kitchen & Resturent,24.2451352,89.93071449999998,5.0,1.0,
ফরিদ হোটেল,24.2491741,89.92707109999998,0.0,,
DattasCuisine,24.2540065,89.9244525,0.0,,
Chicken Hut,24.250908,89.91666909999998,3.3,9.0,
ARS Food Corner,24.2493133,89.93091650000001,3.0,2.0,
কড়াই তাওয়া,24.255512200000002,89.916876,4.0,6.0,
New Latest Burger,24.263835,89.92307559999998,3.0,1.0,
Dingi Fast Food and Coffe,24.251697,89.9168562,3.8,119.0,
জান্নাত চটপটি হাউজ,24.2547333,89.91927840000002,3.6,8.0,
Lake Party Place Fast Food and Beverage,24.2638558,89.92320939999998,3.0,1.0,
Pizza & Pie,24.2508032,89.91597729999998,5.0,4.0,
Peyala Cafe,24.2560308,89.92129679999998,5.0,1.0,
Coconut shop,24.2496307,89.9152115,5.0,1.0,
Street Cook,24.247005899999998,89.91524980000001,4.5,4.0,
গোকুল ঘোষের দই,24.2501884,89.9167224,3.0,1.0,
Good slice italian pizzeria,24.2515125,89.9177146,1.0,1.0,
Lake Corner,24.263835600000004,89.92264209999998,3.0,1.0,
ABASARE KITCHEN,24.2598525,89.91858019999998,0.0,,
চুঁই ঝাল,24.250937699999998,89.91707120000001,5.0,2.0,
BiBi Burger,24.2439457,89.91307059999998,0.0,,
Pukur par pitha ghor,24.2490614,89.91773429999998,0.0,,
Abasare Restaurant,24.2587623,89.91734249999998,4.8,4.0,
Food Garage,24.251901800000002,89.91869190000001,4.4,8.0,
Noorjahan Restaurant And Party Venue,24.2513663,89.916653,0.0,,
Khaza Hotel (খাজা হোটেল),24.2495125,89.91472999999998,0.0,,
Victoria fast food,24.2506706,89.91550500000001,5.0,1.0,
DHANSIRI HOTEL & RESTAURANT,22.655101199999997,89.77854070000002,4.0,372.0,$$
মোল্লা বিরিয়ানি,22.6548443,89.77852940000001,4.0,1.0,
Shahi Pure Resturent,22.664396399999998,89.7586237,0.0,,
BMC FOOD BAGERHAT,22.654569,89.77798749999998,0.0,,
Megnitola food corner,22.658390100000002,89.77096490000001,5.0,1.0,
খাদক বাড়ি,22.6640613,89.7860312,0.0,,
Food মহল,22.657951100000002,89.78160140000001,5.0,3.0,
Bablus Tong,22.6615182,89.78344150000001,4.6,5.0,
Cafe best voirob coffee house in bagerhat,22.6562593,89.7686463,0.0,,
10 no gobordi Union,22.6579282,89.76334899999998,0.0,,
পর্যটন রেস্তোরাঁ,22.6654704,89.758104,3.5,2.0,
Black cherry,22.6641831,89.75985709999998,3.8,5.0,
ব্লাক চেরি,22.6642556,89.75982999999998,3.0,1.0,
Rajib Restaurant,22.656334,89.778695,5.0,1.0,
Feady food,22.6538774,89.78605399999998,4.0,1.0,
Hkhelal khan,22.6554669,89.76605359999998,0.0,,
কামাল হোটেল,22.6554669,89.76605359999998,0.0,,
Radhuni Hotel,22.6616908,89.7588397,4.5,2.0,
হোটেল আল আমিন,22.661364000000003,89.75886199999998,2.0,1.0,
Areyan’s Food,22.649376899999996,89.78807440000001,0.0,,
Sanjay Hotel,22.6644214,89.7866796,4.0,3.0,
Borkotia Hottle,22.6596085,89.78752349999998,3.5,2.0,
Bismillah Hotel & Resturent,22.6653385,89.75830879999998,3.3,10.0,
সালাম টি স্টার,22.792706600000002,89.87633029999998,5.0,1.0,
Sweet Hut Restaurant & Cafe,22.785438100000004,89.87772540000002,5.0,1.0,
Modina Hotel,22.7892989,89.87799129999998,4.0,1.0,
R.P Hotel And Restaurant,22.789600600000004,89.87774859999998,4.1,49.0,
Cafe Dhanshiri Resturent And Biriani House,22.7895063,89.8777563,3.0,1.0,
BFC,22.7895091,89.87788859999998,4.0,9.0,
বটতলার পুরী,22.7881815,89.87927509999999,5.0,4.0,
Azad sada vater hotel,22.7853418,89.87821839999998,0.0,,
2 Star Fast Food,22.7739897,89.71170009999999,5.0,2.0,
Imon sk,22.775414899999998,89.71454859999999,0.0,,
Kiron tea stall,22.7713853,89.71296059999999,4.7,3.0,
হোটেল মারিয়াম এন্ড বিরিয়ানি হাউজ,22.771376,89.71260529999998,0.0,,
Amitab Tea Syall,22.777516600000002,89.70742790000001,4.0,3.0,
Nazma katun,22.777516600000002,89.70742790000001,4.2,5.0,
Golden fast food and mini Chinese restaurant,22.776275199999997,89.7119391,5.0,6.0,
চটপটি ও ফুচকা হাউজ,22.7759534,89.71162769999998,0.0,,
জসিম ভাইয়ের ফুচকা ও চটপটি,22.7759534,89.71162769999998,0.0,,
হোটেল নিহারী,22.7718837,89.71261699999998,5.0,1.0,
Golden fast food and mini Chinese restaurant,22.777516600000002,89.70742790000001,5.0,1.0,
আল্লার দান মামার হোটেল,22.771789300000002,89.71265090000001,4.8,4.0,
ওয়ান স্টার হোটেল এন্ড রেস্টুরেন্ট,22.777516600000002,89.70742790000001,2.5,4.0,
RRF Office,22.772240600000003,89.7121406,4.0,2.0,
"মাছের বাজার, Attaki, Fakirhat",22.775961,89.713323,4.5,2.0,
Hotel Ruposi Bangla,22.771521,89.7125365,3.7,87.0,$
ওয়ান স্টার হোটেল এন্ড রেস্টুরেন্ট | One Star Hotel & Restaurant,22.770827899999997,89.7103199,3.1,25.0,
Seven star hotel & restourant,22.6504925,89.8808157,5.0,1.0,
Hera's Kitchen,22.652601,89.88559210000003,0.0,,
arif,22.652347100000004,89.88538869999998,0.0,,
Madipartmental store,22.668349399999997,89.88669779999998,5.0,1.0,
হাইওয়ে রেস্টুরেন্টে অ্যান্ড হোটাল,22.913874399999997,89.8027527,0.0,,
Tuhingaji,22.9299802,89.7954625,4.8,4.0,
shaksepear coffe and restaurant,22.931287,89.8045642,0.0,,
abdur rouf,22.929228,89.8086441,4.0,1.0,
Mizan Restaurant,22.9266143,89.80600679999998,0.0,,
Hamim hotel & restaurent,22.9315538,89.8039788,3.9,9.0,
Sohel Hotel & Restaurant,22.931153899999998,89.80553049999997,3.0,3.0,
আল্লাহর দান হোটেল & রেস্টুরেন্ট,22.931629100000002,89.80393119999998,2.3,3.0,
শামিম ফল ভান্ডার,22.9298156,89.80825959999999,0.0,,
computa,22.9266143,89.80600679999998,0.0,,
Rony Hotel & Restaurant,22.9295504,89.80811740000001,3.7,26.0,
গ্রীন বাংলা চাইনিজ রেস্টুরেন্ট,22.5317772,89.59009420000001,0.0,,
Jumadar restaurant,22.528706399999997,89.5889066,0.0,,
Digraj panthosala,22.530845199999998,89.59006490000002,4.1,38.0,$
R Hotel & Tea Stall,22.532716699999998,89.59035999999998,0.0,,
Green Bangla Chinese Restaurant,22.5304379,89.5889143,5.0,1.0,
Devjoyti Enterprise Best Crab Shop in Digraj,22.5315059,89.59028719999998,5.0,1.0,
Hanif Tea Stall,22.5488367,89.58978959999997,0.0,,
Star Food,22.5287323,89.58905720000001,4.5,2.0,
Jumaddar Hotel And Restaurant,22.5287015,89.58890930000003,3.8,10.0,
Muhit Tea Stall,22.530990300000003,89.5901365,0.0,,
M J Gases Shop Mongla,22.533357199999998,89.5897693,3.9,30.0,
Monir Home,22.5210967,89.60113799999998,5.0,1.0,
Metily Electric,22.531897,89.59088899999998,5.0,1.0,
বাবু হোটেল,22.527782000000002,89.56864039999998,4.7,3.0,
রফিকুলের রুটির দোকান,22.4519208,89.85082360000001,0.0,,
নাইম হোটেল এন্ড রেস্টুরেন্ট,22.4671014,89.8608624,0.0,,
মিলোন হোটেল,22.4551162,89.8576875,3.0,1.0,
তিথি এন্ড তীর্থ ডেয়ারি,22.454385600000002,89.85833670000001,0.0,,
Faeem Confectionery & Sweets,22.453054,89.8539526,5.0,1.0,
Coffee Time,22.451296,89.85799190000002,5.0,3.0,
সাগরিকা রেস্টুরেন্ট,22.454134,89.85817609999998,1.5,4.0,
Asadul haoladar,22.4532438,89.8568815,0.0,,
আসাদুল টি স্টোর,22.449940899999998,89.85284159999998,5.0,1.0,
Olympic fast-food and coffee house,22.451810899999998,89.8593691,3.9,8.0,
লালন হোটেল,22.461154699999998,89.8543243,4.0,4.0,
এ সবুব রেস্টুরেন্টে,22.580458,89.67486799999998,0.0,,
চপ হাউজ,22.5748506,89.65526200000002,0.0,,
Antra,22.5957146,89.6816295,0.0,,
Narayan Chandro Adhikary,22.5746863,89.6551913,4.0,28.0,
Mahfuz Tea Stall,22.579600199999998,89.65129669999997,0.0,,
মেসার্স রোকেয়া অটো মিনি চাউল কল,22.595713,89.68162070000001,0.0,,
বুখারী রেষ্টুরেন্ট,22.3131684,89.8483057,0.0,,
নিউ রসুলপুর হোটেল এন্ড রেস্টুরেন্ট,22.3130395,89.8488213,4.0,2.0,
হাসান ভাইয়ের চায়ের দোকান,22.3128434,89.84816059999999,0.0,,
Hotel Niribili,22.3135537,89.851761,3.0,1.0,
বিসমিল্লাহ হোটেল,22.3149866,89.85366670000002,0.0,,
জান্নাতি হোটেল ( Jannati Hotel) Rayenda,22.3137615,89.8570043,5.0,1.0,
Shahi Cafe & Coffee House শাহী ক্যাফে এন্ড কফি হাউজ,22.3148396,89.85431079999998,5.0,1.0,
সুন্দরবন রেস্তোরাঁ,22.3084004,89.85320990000001,3.0,7.0,
BROTHERS SERVICES,22.314312899999997,89.85566829999998,5.0,2.0,
BIPUL BALA'S TEA STALL,22.3128434,89.84816059999999,0.0,,
আর্মিত্তির দোকান Kuddus Charghata,22.3106811,89.826448,0.0,,
Mir Biriyani House৷ মীর বিরিয়ানি হাউস,22.312381100000003,89.8570124,5.0,9.0,
Josim tea stor,22.312280800000003,89.8569686,0.0,,
Rayenda Bazar Ma Baba Hotel,22.312414999999998,89.8566872,3.6,29.0,$$$$
Ranna Ghor and Restaurant Version 2,23.758888100000004,88.94615570000002,0.0,,
Food Express,23.7547454,88.94936370000002,4.6,22.0,
Hamlet Cafe,23.7593444,88.9466906,4.2,168.0,
কুটুমবাড়ী ফুড এন্ড সুইটস গার্ডেন,23.7601766,88.948735,4.6,8.0,
Food Garden,23.759331,88.94654749999998,4.3,6.0,
Adhikary Sweet Shop,23.760356100000003,88.94935629999998,4.4,16.0,
Sisters Kitchen,23.762627399999996,88.94057479999998,4.8,8.0,
আব্দুর রাজ্জাক চা,23.758900699999998,88.94985149999998,4.1,14.0,
Mozid Hotel,23.759052,88.94562429999998,4.4,131.0,$$
Adda cafeteria,23.759203399999997,88.93982640000002,5.0,1.0,
Nongor coffee and snacks (নোঙ্গর কফি এন্ড স্ন্যাকস),23.7789847,88.9235698,5.0,5.0,
Babu hotel & misti ghar,23.759517499999998,88.9463507,4.1,14.0,
Moyuri Fast Food,23.7594776,88.9464256,3.7,10.0,
Isabul Store,23.7506824,88.95430829999998,4.0,14.0,
Chopol,23.755506399999998,88.9518688,4.0,1.0,
Polan Mondol,23.7627346,88.9437927,0.0,,
Food Park(ফুড পার্ক),23.7545693,88.94969089999998,5.0,2.0,
Babu Hotel and Restaurant,23.7588467,88.9452203,2.7,3.0,
Royal Hotel & Sweets,23.7613764,88.9368635,2.8,6.0,
রিয়াদ হোটেল এন্ড রেস্টুরেন্ট,23.767998499999997,88.9457748,5.0,2.0,
গ্যারান্টিস হোম্,23.760108300000002,88.95034830000002,0.0,,
Khandakar Food Garden & Mini Chinese & Fast Food,23.644309200000002,88.84621399999997,4.0,315.0,$$
CD Bites Cafe and Restaurant,23.6481388,88.84764869999998,4.2,43.0,
তামিম স্টোর,23.653520999999998,88.838753,0.0,,
Red Chilli Chinese Restaurant & Fastfood,23.6439139,88.8491647,3.8,224.0,$$
Mishty Mukh,23.6443402,88.8463551,5.0,3.0,
Apanjon Restaurant,23.644465300000004,88.84654920000001,4.1,69.0,
Vojon Bilash,23.6439274,88.8478635,3.9,387.0,$$
Fuska House Chuadanga,23.6423683,88.8503245,4.2,10.0,
তরিকুল ভাইয়ের চটপটি,23.6405815,88.8463012,0.0,,
বিসমিল্লাহ ফুচকা হাউজ চুয়াডাঙ্গা জেলা কবরি রোড,23.6418259,88.8499533,5.0,1.0,
"আমজেদ চপ হাউস, চুয়াডাঙ্গা",23.6399749,88.84388439999998,5.0,1.0,
Hill Point,23.641789499999998,88.8577016,5.0,1.0,
allardan hitel,23.6363694,88.8604421,0.0,,
কালুর হোটেল,23.641590100000002,88.85836499999998,4.8,5.0,
Friends Coffee House,23.6244345,88.8637868,4.2,5.0,
SHOYKOT,23.6579006,88.8379973,0.0,,
shama tea house,23.6380682,88.84690359999998,0.0,,
Foodpanda Chuadanga,23.6387395,88.84707350000002,4.6,5.0,
TaiTai Snacks Corner -TSC,23.6251772,88.84791140000002,5.0,1.0,
JFC pastry shop,23.640598999999998,88.84302579999998,1.0,1.0,
Fatema Food & Departmental Store,23.6473203,88.8469724,4.1,14.0,
"Shahi Nanna Biryani House, Chuadanga. (শাহী নান্না বিরিয়ানী হাউজ)",23.6444913,88.8442536,3.8,10.0,
সততা ইললেক্ট্রনিক্স শরিফুল01987497501,23.6504676,88.83991309999998,3.9,35.0,$$$$
Sikder Store,23.6332757,88.84038339999998,5.0,1.0,
Paradise Food Garden,23.640296,88.85136120000001,0.0,,
Fast & Fresh Corner,23.6494866,88.85667699999998,3.7,49.0,
AMI + TOME FUSKA HOUSE,23.6418447,88.85012459999999,4.0,2.0,
Jafran,23.6402215,88.84768529999998,4.5,2.0,
Hotel James,23.6432551,88.845079,0.0,,
ভাই ভাই চটপটি ও ফুসকা হাউজ Vay Vay Chotpoti and fuska house,23.640307,88.85105349999998,2.3,3.0,
Sungapore cafe and restaurant,23.64377,88.84869060000003,4.0,1.0,
JFC Restaurant,23.644689,88.84681540000001,4.7,,
স্মরণী বিরিয়ানী হাউজ,23.644066100000003,88.84740579999998,5.0,1.0,
MD JONI JUNAYED,23.641789499999998,88.8577016,0.0,,
Bagdad factory,23.639705399999997,88.86035889999998,5.0,1.0,
জলসিড়ি বাংলা হোটেল অ্যান্ড রেসটুরেন্ট,23.6402787,88.8471349,4.0,6.0,
নিউ হোটেল আল আমিন,23.644788199999997,88.84559969999998,0.0,,
Hotel Al-Amin,23.6449844,88.84530939999998,3.6,11.0,
Shimran Hotel,23.645220499999997,88.84522389999998,3.4,12.0,
Bagan Bari ( Man for Man),23.6301765,88.84323479999998,4.5,2.0,
নিঝুম পল্লী রেস্টুরেন্ট ৩০ফিট-রোড চিনাদী,23.645198999999998,88.84490369999997,0.0,,
"ইভা রেস্টুরেন্ট , বিরিয়ানি হাউজ অ্যান্ড কমিউনিটি সেন্টার",23.6397532,88.8469587,4.5,2.0,
বিপ্লব স্টোর,23.6339204,88.8479057,5.0,1.0,
Arafat Hotel & Restaurant,23.6405025,88.84512070000001,1.0,1.0,
Hotel Sundarban,23.6433184,88.8451065,5.0,5.0,
পলাশ ট্রেডার্স,23.640950399999998,88.85924720000001,0.0,,
Selim Mishtanno Vandar,23.603581,88.773749,0.0,,
Model food,23.601450399999997,88.773253,5.0,2.0,
Hotel Ali & Restaurant,23.603676899999996,88.77431089999997,4.2,16.0,
Bakkor Fast Food & Restaurant,23.599656200000002,88.772937,4.0,1.0,
Jeba Fast Food Restaurant,23.6026839,88.78054709999998,0.0,,
ক্যাফে রুপকথা,23.600746899999997,88.7816818,4.4,7.0,
Fajlu Fast Food restaurant,23.6035503,88.77406019999998,5.0,1.0,
Selim Fast Food Restaurant,23.602472600000002,88.7813115,0.0,,
Nishan Fast Food,23.5889501,88.7874078,5.0,1.0,
Reza Fast Food,23.601368700000002,88.77318620000001,4.8,5.0,
Babu Fast Food Restaurant,23.6025426,88.78063829999998,0.0,,
Nazrul Fast Food,23.5996321,88.77271929999998,0.0,,
Payal Telecom,23.603059,88.77739749999998,5.0,1.0,
Bonoful Fastfood,23.6035455,88.7741982,4.5,2.0,
Ansar Hotel & Restaurant,23.6035267,88.77395949999998,3.0,1.0,
Babu Hotel,23.603527,88.78118809999998,4.5,2.0,
Shopon Hotel & Restaurant,23.6022563,88.78131959999997,4.0,1.0,
Moni Hotel & Restaurant,23.602510199999998,88.78131859999998,0.0,,
শামসুল হোটেল,23.6093485,88.7762582,4.8,6.0,
সিরাজ হোটেল অ্যান্ড রেসটুরেন্ট - SERAJ HOTEL AND RESTAURANT,23.4215182,88.8211463,4.0,30.0,
Friendship Restaurant & চটপটি House,23.4256816,88.82389659999998,4.7,3.0,
জীবননগর আশতলাপাড়া মোঃ মোরশেদ আলম সুজন,23.4226037,88.82389959999998,0.0,,
3 Star Restaurant,23.4218486,88.8217502,4.0,194.0,$$
Food Garden,23.4260592,88.8241766,4.4,62.0,
Tanha Chinese Palace,23.4213825,88.8221186,5.0,2.0,
Kazi's Family Dine,23.4201701,88.8234178,0.0,,
Taj Cafe,23.4204008,88.8209375,3.6,36.0,
ইউসুফ হোটেল,23.422259,88.81946019999998,5.0,1.0,
Mayer Doa Hotel & Resturent,23.4202017,88.8261507,0.0,,
Molla Hotel,23.4216329,88.822294,3.3,6.0,
নিউ আল-হেরা গার্মেন্টস,23.4210109,88.82116379999998,5.0,3.0,
Amader food place,23.009671,89.39909059999998,4.4,39.0,$
আমিন টেইলার্স এন্ড ক্লথ স্টোর,23.0172966,89.39330009999998,4.3,7.0,
shahi chotpoti ghor,23.0291521,89.39971159999997,4.5,10.0,
Dream snacks & coffee shop,23.0191484,89.39385299999998,4.5,2.0,
বাবলু রিফিজের কফিশপ,23.029564,89.4006624,0.0,,
Angela,23.0170544,89.40999309999998,4.1,439.0,$$
master kotez,23.0271944,89.394442,5.0,1.0,
১ টাকার সিঙ্গারা,23.0287383,89.39273329999997,4.1,37.0,
aunty's fuska&muri,23.0292503,89.39799029999998,5.0,2.0,
সাদামাটা কফি হাউজ,23.0078342,89.40560550000002,0.0,,
মা মিষ্টান্ন ভাণ্ডার,23.031726100000004,89.40059620000001,0.0,,
Shamim Store,23.0197928,89.4040487,0.0,,
RIVER VIEW RESTAURANT,23.0306021,89.3998225,4.1,16.0,
পার্ক ইটালিয়া রেস্টুরেন্ট,23.018034399999998,89.4091871,4.0,165.0,$$
মুন্না মিষ্টান্ন ভান্ডার এন্ড রেস্টুডেন্ট,23.0317567,89.40042199999998,5.0,1.0,
Golden Food Corner,23.0307396,89.39951059999999,3.9,77.0,
Ma Mistanno Vandar,23.0316193,89.40059079999997,0.0,,
তনয় মিষ্টান্ন ভান্ডার,23.0300677,89.3974535,2.0,3.0,
Hotel Parbon/ হোটেল পার্বণ,23.028409699999997,89.40031859999998,3.7,127.0,
Shatkhira Plus,23.0306689,89.3984531,4.0,28.0,
Paradise Hotel,23.0282202,89.4004511,2.2,6.0,
সুমি স্টোর-Sumi Store (মামার দোকান,23.0119409,89.38905699999998,1.0,1.0,
ALIF PLAZA,23.0279853,89.40112209999998,0.0,,
বাপ্পি ফল এন্ড কনফেকশনারি,23.031029,89.3983983,4.0,2.0,
রিভার ভিউ রেস্টুরেন্ট,23.0306107,89.39981949999998,4.0,9.0,
খালেক হোটেল,23.031265899999998,89.3972052,0.0,,
emran khan,23.2149913,89.3445181,0.0,,
হোটেল রাজমহল বাঘারপাড়া বাজার,23.220497100000003,89.34684209999998,0.0,,
আপ্পওন কফি সপ,23.2142538,89.341667,3.0,1.0,
Cafe Dream Land,23.2202921,89.34638959999998,5.0,3.0,
শেখ কনফেকশনারী,23.2186582,89.345401,0.0,,
ক্যাফে হাবিব এন্ড রেস্টুরেন্ট,23.2625128,89.02069559999998,4.7,3.0,
কাশেম চানাচুর।,23.2579016,89.01818209999998,5.0,2.0,
All bangla tricks,23.2607681,89.00629789999998,0.0,,
নাসির হোটেল এবং রেস্টুরেন্ট,23.2629049,89.02061929999998,0.0,,
Jaiyaan's Cafe & Restaurant,23.2638563,89.01972669999998,4.1,9.0,
ডিভাইন ক্যাফে,23.260260199999998,89.0261694,4.0,225.0,$$
Nasir Hotel And Restaurant,23.2626037,89.0196151,4.1,38.0,
ফুচকা & চটপটি,23.2640128,89.01966800000001,0.0,,
All Day cafe and Restaurant,23.2694834,89.01347819999998,4.7,6.0,
আজমির হোটেল এন্ড বিরিয়ানি হাইজ,23.260499199999998,89.02421810000001,0.0,,
Rashed Hotel and Restaurant,23.264023100000003,89.01944979999998,4.2,5.0,
The,23.2697402,89.0134128,5.0,3.0,
Chaugachha Hotel,23.2630749,89.0195021,4.0,95.0,
আসল ঘোষ ডেয়ারি,23.2626187,89.02064870000001,0.0,,
Hazi Briyani House,23.263147399999998,89.01936719999998,4.0,7.0,
রূপালী হোটেল,23.262958100000002,89.0197364,0.0,,
R K STORE,23.260329300000002,89.0370477,0.0,,
Chilekotha and Trust Restaurant,23.1721402,89.1889295,4.0,455.0,
Chilly Spicy,23.1761299,89.16096569999998,3.9,141.0,
সাত চার শূন্য শূন্য (৭৪০০),23.164474399999996,89.19359890000001,4.3,12.0,
ফ্রেস কর্নার,23.1885465,89.17284909999998,5.0,1.0,
শিলার রান্নাঘর,23.1779407,89.17998670000001,4.0,1.0,
স্বাদের রান্নাঘর,23.1712658,89.1988855,3.5,2.0,
Take Off Restaurant And Café,23.171114000000003,89.1680626,4.0,299.0,$$
জুনাঈদ হোটেল এন্ড রেষ্টুরেন্ট,23.1777682,89.1801225,0.0,,
Cafe Brothers,23.164680899999997,89.1932204,4.5,14.0,
নিরব হোটেল,23.1807932,89.19399609999998,0.0,,
Urboshi Air View Restaurant,23.176133,89.1609433,4.0,10.0,
MA Sweets & Hotel,23.1818233,89.190535,4.1,10.0,
CP Five Star,23.171538,89.192072,4.1,17.0,
Beak Bubby,23.1744261,89.19765409999998,5.0,2.0,
Zihad Hotel & Restaurant,23.1895673,89.1840261,5.0,5.0,
HrïdØy,23.1890625,89.1843614,0.0,,
Ready To Cook Jashore,23.1777682,89.1801225,3.0,1.0,
ঝ্যাং লি কিচেন,23.172447000000002,89.199682,5.0,2.0,
Rider's Inn Jashore,23.1713718,89.1936743,3.8,67.0,
হনডোর চা দোকান,23.1704651,89.16506690000001,0.0,,
Cafe Karbala Fast Food & Mini Chainess,23.1650348,89.1981684,4.5,4.0,
Easy Snacks,23.1645641,89.1980691,5.0,3.0,
নাসির হোটেল এবং রেস্টুরেন্ট,23.1797836,89.1799681,0.0,,
Cockpit cafe,23.1777682,89.1801225,4.8,6.0,
Ma Hotel and Restaurants,23.181392000000002,89.19132959999997,0.0,,
ব্লিস,23.1747488,89.1665854,3.9,41.0,
Cafe Friend Zone,23.1777682,89.1801225,0.0,,
Jashore Biryani House,23.181693799999998,89.19089150000002,3.9,15.0,
"SANKHO NILL KARAGAR,1971,EID_MUBREAK_2021,",23.176776399999998,89.19125849999998,3.0,1.0,
Jessore,23.1777682,89.1801225,5.0,2.0,
Nayon,23.1777682,89.1801225,0.0,,
Tohidur rahoman Restaurant,23.1942245,89.1935364,5.0,1.0,
চিলি স্পাইসি,23.166215899999997,89.2007088,3.8,5.0,
Tohidsultan,23.1777682,89.1801225,0.0,,
FOOD KING,23.179901,89.195002,4.0,7.0,
আদি রবিউল পান সেন্টার,23.1710529,89.2015533,5.0,1.0,
মাহফুজ স্যারের খাদ্য বিতান,23.171372100000003,89.18070920000001,1.0,1.0,
কলাবাগান কাঁচা বাজার,23.198016199999998,89.16996690000002,5.0,2.0,
Testy Village,23.170990300000003,89.2015109,3.7,9.0,
Amar Rannaghor,23.1640891,89.2009683,3.0,2.0,
কাকার হোটেল,23.1724879,89.1824005,2.0,1.0,
শাহ সুইটস,23.180742600000002,89.19089659999999,3.5,4.0,
আইডিয়া পিঠা পার্ক,23.1581688,89.19860190000001,4.4,114.0,$
Kazi's Kacchi,23.171362600000002,89.20117479999998,4.3,8.0,
ABM Matka Kitchen,23.1647046,89.193354,3.5,57.0,
Beer Parlours,23.1777682,89.1801225,0.0,,
Ramjan Ali,23.1777682,89.1801225,3.0,2.0,
রজনী গন্ধা হোটেল,23.1048522,89.1048335,5.0,2.0,
ঘোষ হোটেল এন্ড রেস্টুরেন্ট,23.0988063,89.0973094,3.0,2.0,
বিকাশ সুইটস এন্ড রেস্টুরেন্ট,23.098912600000002,89.09708289999998,5.0,1.0,
কবির হোটেল উপোজেলা মোড়ে রাজু টাওয়ার,23.1046191,89.104562,4.1,42.0,$
শফি হোটেল,23.102922,89.10281619999998,3.7,3.0,
prema restaurant,23.099972,89.10078059999998,0.0,,
NEW BISMILLAH HOTEL - নিউ বিসমিল্লাহ হোটেল,23.1040868,89.10440869999998,3.2,6.0,
পৌর টি হাউজ,23.1044701,89.10426889999998,0.0,,
Mamun Hotel and coffe Sop,23.096591500000002,89.0885291,0.0,,
Nirob Snacks,23.1013841,89.10060470000002,3.8,90.0,
prema restaurant,23.0947305,89.10615489999998,0.0,,
Rupa's kitchen,23.1032842,89.09724140000002,5.0,1.0,
সেসার্স বিসমিল্লাহ ভান্ডার,23.1004589,89.10086179999998,0.0,,
Food cities,23.101823899999996,89.10132940000001,4.2,5.0,
Boat Ghat,23.100824399999997,89.09942989999998,4.1,16.0,
Kobir Hotel,23.101385,89.1012599,4.0,1.0,
মীর কফি হাউজ,23.0999066,89.0991083,0.0,,
রাব্বি হোটেল এন্ড রেস্টুরেন্ট,23.0986215,89.09756309999999,5.0,1.0,
খোকন পল্টি ঘর,23.109973699999998,89.08909469999998,0.0,,
হারুন হোটেল,23.0985752,89.09765759999998,5.0,1.0,
বিকাশ মিষ্টান্ন ভান্ডার এন্ড রেস্টুরেন্ট,23.0993461,89.09689449999998,5.0,1.0,
সরদার হোটেল,23.102280899999997,89.1012585,3.0,2.0,
Noor Hotel And Restaurant,23.102183800000002,89.10143579999998,3.7,9.0,
Rabea Hotel & Restaurant,23.0962955,89.0899426,5.0,1.0,
নুরু হোটেল,23.1003736,89.10108509999998,5.0,1.0,
FOOD GARDEN KESHABPUR,22.8955497,89.22910299999998,4.1,15.0,
কুঁড়েঘর,22.9044459,89.22010519999998,0.0,,
